Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-03-18,30.7611,30.8367,30.1651,30.5351,6773801.9387993
2014-03-19,30.7232,30.7611,30.2641,30.6702,5982944.9163527
2014-03-20,30.3847,31.267,30.2857,30.9195,16272281.173202
2014-03-21,31.2212,31.304,30.9493,30.9493,11068066.819872
2014-03-24,30.9122,31.2058,30.6107,30.7312,2047971.6228184
2014-03-25,30.5954,31.2139,30.5954,30.9493,3419322.1211179
2014-03-26,31.1985,31.538,31.0257,31.2888,3600150.9689364
2014-03-27,31.304,31.6892,31.2139,31.3264,2925699.5021326
2014-03-28,31.3643,31.8766,31.3264,31.5831,3144721.7858768
2014-03-31,31.7414,32.0423,31.6667,32.0278,4059587.4911453
2014-04-01,31.8918,32.0054,31.7037,31.7794,1798516.9366483
2014-04-02,32.0278,32.2771,31.8316,32.2304,2464701.3237116
2014-04-03,32.2691,32.3825,31.7414,31.9675,1842546.6896596
2014-04-04,31.7874,32.2691,31.7874,32.0423,2432899.9853865
2014-04-07,31.8163,32.2088,31.4479,31.8163,3397511.1551367
2014-04-08,31.8316,32.3825,31.6667,32.3069,3241709.8374877
2014-04-09,32.3069,32.4798,32.1557,32.3367,3003798.4763757
2014-04-10,32.4203,32.6841,32.1863,32.2241,2801930.7871841
2014-04-11,31.855,32.1034,31.8163,32.0423,3463533.4042303
2014-04-14,31.9892,32.0809,31.7414,31.8918,2625568.0771949
2014-04-15,31.6812,32.0054,31.2212,31.2212,3511090.5606442
2014-04-16,31.3795,31.7874,31.2139,31.2139,2752034.8765227
2014-04-17,31.538,31.7181,30.9493,31.6667,2725119.9306445
2014-04-22,31.6812,32.3069,31.6812,32.0423,2093883.8181108
2014-04-23,32.1098,32.3294,32.0125,32.0809,2205020.0273947
2014-04-24,32.2691,32.3752,31.2967,31.7262,2803128.1398371
2014-04-25,31.4398,31.6586,31.1013,31.1013,2523786.8849013
2014-04-28,31.1536,31.53,31.0626,31.0626,1659832.9128462
2014-04-29,31.4398,31.6353,31.1833,31.5147,3537659.8533161
2014-04-30,31.5903,31.7262,31.2888,31.2888,3348147.4012099
2014-05-02,31.2139,31.3795,31.0024,31.0626,1529450.7827766
2014-05-05,31.0626,31.2212,30.5496,30.7161,1561627.6148725
2014-05-06,30.8736,31.0176,30.347,30.3847,2505640.091577
2014-05-07,30.3164,30.6928,30.1956,30.3992,3248207.6204212
2014-05-08,30.6862,30.9348,30.437,30.5351,3285853.9793299
2014-05-09,30.5351,30.7232,30.4288,30.4973,1984138.9251497
2014-05-12,30.4973,30.7312,30.0445,30.5351,1940872.5932483
2014-05-13,30.5351,30.8439,30.2712,30.3694,7340897.0011638
2014-05-14,30.3533,30.4675,30.0831,30.347,8520919.7463463
2014-05-15,30.3083,30.6783,29.8708,30.0831,6194037.0700645
2014-05-16,30.0903,30.1804,29.0271,29.2538,10104706.46712
2014-05-19,29.434,29.5322,29.1557,29.4035,4453586.1419834
2014-05-20,29.5852,29.6375,29.434,29.5467,3395904.7380779
2014-05-21,29.5546,30.1579,29.4646,30.1579,5716600.4706405
2014-05-22,30.5351,31.16,30.3613,31.1383,6171201.5780335
2014-05-23,31.2436,31.3723,30.7232,30.9493,3879524.5511506
2014-05-26,31.1383,31.2888,30.8817,31.1383,956247.10817493
2014-05-27,30.9726,31.267,30.8736,31.2588,2313724.2306668
2014-05-28,31.2742,31.3562,30.9807,31.1311,1245225.6221074
2014-05-29,31.0626,31.2888,30.9646,31.2888,1564617.888113
2014-05-30,31.2888,31.4245,30.6107,30.6107,5688872.369378
2014-06-02,30.7611,30.9574,30.2712,30.4522,3167956.395459
2014-06-03,30.4225,30.5874,29.5402,29.7815,7281694.5644295
2014-06-04,29.7661,30.4901,29.6609,30.4901,6302486.385181
2014-06-05,30.6026,31.0257,30.2777,30.3244,4558619.9558144
2014-06-06,30.6702,30.7611,30.0147,30.7611,5249247.4953245
2014-06-09,30.8889,30.9726,30.1056,30.3766,4405118.8483504
2014-06-10,30.4522,30.7395,30.3018,30.6477,3484175.614766
2014-06-11,30.4739,30.6862,30.3316,30.5351,3871991.0519555
2014-06-12,30.527,30.6026,30.2109,30.6026,3102488.6835236
2014-06-13,30.4675,30.6637,30.1506,30.2327,3656762.2499812
2014-06-16,30.0075,30.2938,29.6979,30.2327,1201489.3013144
2014-06-17,30.347,30.6188,30.0984,30.1733,6458031.5713175
2014-06-18,30.2327,30.2938,29.804,29.857,6547469.9600942
2014-06-20,29.9914,30.0228,29.4646,29.4646,9019446.1647747
2014-06-23,29.5852,29.9778,29.5169,29.857,1971424.3579324
2014-06-24,29.9696,30.0831,29.6528,29.7059,1957302.3107535
2014-06-25,29.5924,29.7365,29.1477,29.216,4121179.6597583
2014-06-26,29.2232,29.4646,28.801,28.801,5394638.186012
2014-06-27,28.801,29.0649,28.296,28.4391,3952211.1929963
2014-06-30,28.5895,28.7785,27.9863,28.4247,4731924.0079359
2014-07-01,28.5518,28.9217,28.2735,28.7632,4298353.038418
2014-07-02,28.9073,28.9884,28.1456,28.3554,5728760.5006995
2014-07-03,28.4617,28.6499,28.1376,28.6499,3062232.5185725
2014-07-04,28.7102,28.7102,28.3635,28.3635,1801031.0042126
2014-07-07,28.3635,29.0954,28.3635,29.0954,2869417.7106549
2014-07-08,29.1783,29.1783,28.5743,28.6128,1847729.0010385
2014-07-09,28.7255,28.8388,28.0925,28.1593,3156020.1696341
2014-07-10,28.2735,28.5598,27.8207,28.4086,3278428.6521813
2014-07-11,28.3941,28.9073,28.3635,28.801,2225279.2840186
2014-07-14,28.9884,29.1557,28.8759,29.0271,2287195.9687712
2014-07-15,29.0271,29.208,28.8155,29.0046,2762776.2364081
2014-07-16,29.0344,29.2298,28.9668,28.9668,2306547.5748897
2014-07-17,28.9514,29.2538,28.6128,29.2538,1805534.4427478
2014-07-18,29.0344,29.216,28.8759,29.216,2456299.9614305
2014-07-21,29.216,29.216,28.6949,28.8678,1631328.9569052
2014-07-22,28.9514,28.9884,28.5743,28.9884,2306129.8069858
2014-07-23,29.0271,29.0271,28.5967,28.7175,2650354.3961344
2014-07-24,28.7866,28.9514,28.5743,28.6886,2776903.2570145
2014-07-25,28.6886,28.9137,28.4617,28.8759,2795408.1371135
2014-07-28,28.9828,29.0271,28.2051,28.2051,2885383.6560524
2014-07-29,28.3483,28.4472,28.1304,28.2348,3048301.9483494
2014-07-30,28.2348,28.3635,27.6855,27.6855,3453105.3702727
2014-07-31,27.8729,27.9188,26.7655,26.8402,6338501.4598937
2014-08-01,27.0661,27.6018,26.5844,27.3686,9530954.4721443
2014-08-04,27.6855,27.7836,27.3839,27.4443,3323896.9690759
2014-08-05,27.5794,28.0844,27.4812,28.0322,5251294.0607108
2014-08-06,27.9261,28.1071,27.6397,28.1071,1897677.1326879
2014-08-07,28.1071,28.2348,27.4812,27.61,2415489.2593214
2014-08-08,27.2931,27.7386,26.9987,27.7386,2711096.1086572
2014-08-11,27.8963,27.9719,27.4587,27.9719,3161989.5259034
2014-08-12,27.8963,27.9719,27.5714,27.8729,1919673.3588407
2014-08-13,27.934,28.4617,27.7675,28.4617,3037844.0738273
2014-08-14,28.2735,29.109,28.0844,29.0577,10023578.675574
2014-08-18,29.0271,29.7661,28.8542,29.6295,5989903.9846799
2014-08-19,29.7501,30.128,29.5924,29.7059,11030557.230218
2014-08-20,29.6077,29.7582,29.1404,29.4718,4701683.082466
2014-08-21,29.6077,29.6157,29.1927,29.2908,2522483.8469154
2014-08-22,29.2009,29.4493,28.9668,29.2538,2012341.9887313
2014-08-25,29.3287,29.5169,29.2538,29.4035,1109355.3148722
2014-08-26,29.2538,29.8112,29.2459,29.6295,2482712.5911385
2014-08-27,29.4791,29.8708,29.3585,29.5169,1859532.1876796
2014-08-28,29.3745,29.4952,28.801,29.0271,5505495.88336
2014-08-29,28.9965,29.1927,28.8236,28.8388,4881843.0042956
2014-09-01,28.9137,29.208,28.9137,29.0271,2613536.1128922
2014-09-02,29.1783,29.2828,28.8759,29.1027,4179986.7090121
2014-09-03,29.216,30.1956,29.1404,29.6446,5808989.3452382
2014-09-04,29.7059,30.1733,29.4952,30.1651,5368044.026203
2014-09-05,30.1506,30.5954,30.0903,30.3533,3599906.0276357
2014-09-08,30.4594,30.5954,30.2109,30.4522,2391119.4649291
2014-09-09,30.3083,30.445,30.0525,30.1579,2089975.94751
2014-09-10,30.0831,30.2407,29.8708,30.0831,4033925.8489788
2014-09-11,30.0831,30.3694,29.668,29.6833,4563889.3021733
2014-09-12,29.8788,29.9238,29.5241,29.6375,2174596.3284668
2014-09-15,29.623,30.0831,29.5241,30.0075,2161952.6325905
2014-09-16,30.1997,30.6372,30.0075,30.4989,4197016.967879
2014-09-17,30.5528,30.6911,30.3992,30.5375,1662140.5831723
2014-09-18,30.4064,30.6686,30.0766,30.1225,1550080.5597438
2014-09-19,30.3067,30.6984,30.1458,30.6984,3899055.2006565
2014-09-22,30.6444,30.6759,30.2456,30.2913,1989234.2015485
2014-09-23,30.3526,30.4064,29.4469,29.4534,3454492.9565248
2014-09-24,29.5764,29.923,29.2771,29.2771,2342501.7251163
2014-09-25,29.5844,29.8845,29.3078,29.3078,1804859.2999746
2014-09-26,29.3078,30.0075,29.2844,29.8619,2604050.543432
2014-09-29,29.9689,30.4297,29.8386,30.4145,2788866.8366902
2014-09-30,30.453,30.8214,30.453,30.4756,5588618.0193044
2014-10-01,30.4756,30.6984,30.0453,30.0838,2919114.6842192
2014-10-02,29.9689,30.0308,29.5153,29.5844,3077037.1686658
2014-10-03,29.7686,29.8916,29.623,29.623,1630870.158225
2014-10-06,29.677,29.7919,29.2771,29.2771,2303227.812082
2014-10-07,29.3535,29.5764,29.0319,29.2699,2958190.9035132
2014-10-08,29.0616,29.4235,28.8236,28.8236,3344191.0396918
2014-10-09,29.085,29.2009,28.0555,28.0941,4513451.2879223
2014-10-10,27.963,28.1939,27.7474,27.856,5691937.2440299
2014-10-13,27.971,28.1399,27.4098,27.6638,3519099.0221585
2014-10-14,27.6872,27.8786,27.326,27.7789,2693893.0231873
2014-10-15,27.856,27.971,26.6875,27.6557,5952899.1979092
2014-10-16,27.971,27.971,27.326,27.856,3847358.9092664
2014-10-17,27.8786,28.1247,27.725,28.1167,4438667.1030592
2014-10-20,28.1319,28.1706,27.6872,27.6872,1892218.7960868
2014-10-21,27.6638,28.5092,27.5408,28.4319,4386424.9780092
2014-10-22,28.5855,28.6861,28.1625,28.317,2800054.5616872
2014-10-23,28.1247,28.325,27.9171,28.1247,3892940.371635
2014-10-24,28.0096,28.263,27.9935,28.1247,2974674.0853632
2014-10-27,28.4319,28.6088,28.317,28.4319,5169862.8900915
2014-10-28,28.4624,28.801,28.4544,28.801,2359034.6412405
2014-10-29,28.8928,28.8928,28.317,28.5092,2435012.448686
2014-10-30,28.448,28.8155,28.2783,28.6779,5843788.416945
2014-10-31,28.8928,28.97,28.7544,28.7777,2735183.6610431
2014-11-03,28.8155,28.962,28.7166,28.9467,1256409.6170339
2014-11-04,28.7698,29.1389,28.6241,28.7238,2276862.4299346
2014-11-05,28.8155,29.2619,28.4939,28.9088,5319943.5228426
2014-11-06,28.855,29.0239,28.3708,28.5163,2245790.9420845
2014-11-07,28.4939,28.5935,27.9171,27.9171,3575084.8947043
2014-11-10,27.9019,28.1706,27.7789,27.8938,1211705.9646063
2014-11-12,27.8938,28.1247,27.5102,27.7411,2025877.1714739
2014-11-13,27.8865,28.263,27.8166,27.8938,2624702.7008227
2014-11-14,27.9171,28.801,27.6872,28.7399,3554172.8757306
2014-11-17,28.5855,28.9234,28.4086,28.6168,3231913.4288134
2014-11-18,28.6168,29.1469,28.563,28.9313,2063094.572267
2014-11-19,28.8316,28.9234,28.5469,28.7005,1329254.1652004
2014-11-20,28.4006,28.4006,27.7411,28.1561,3750631.9625954
2014-11-21,28.0096,28.4705,27.9935,28.3547,2803455.1426904
2014-11-24,28.4086,28.7085,28.2091,28.4939,2201330.9876007
2014-11-25,28.4319,28.6547,28.1014,28.1939,2681116.2881273
2014-11-26,28.3941,28.5092,28.1785,28.5092,2341331.7263141
2014-11-27,28.4319,28.7238,28.3547,28.7238,1225737.2467347
2014-11-28,28.7238,28.855,28.4777,28.855,1530436.764764
2014-12-01,28.6628,28.9313,28.6008,28.9313,2687748.3536011
2014-12-02,28.97,29.5,28.8083,29.3158,3574930.7184541
2014-12-03,29.3535,29.5467,29.1389,29.2771,2264014.8235338
2014-12-04,29.393,29.57,28.9088,28.9088,2648143.707643
2014-12-05,29.0697,29.3078,28.7698,28.97,1420238.0465501
2014-12-08,29.0086,29.2305,28.8316,28.8928,1018644.972031
2014-12-09,28.7319,28.97,28.3861,28.9161,3491634.5125497
2014-12-10,28.6861,28.7625,28.3627,28.3941,1888189.076514
2014-12-11,28.3941,28.7238,28.1399,28.317,1744205.8657885
2014-12-12,28.4166,28.4319,27.9019,27.9791,1934593.6411218
2014-12-15,27.9791,28.1939,27.6638,27.7017,2383927.8888696
2014-12-16,27.7017,27.7707,26.903,27.1949,7224153.2524559
2014-12-17,27.1949,27.6638,27.141,27.4249,2907070.2863478
2014-12-18,27.6638,28.0249,27.3872,27.5102,3352189.5543513
2014-12-19,27.6557,27.6557,26.9802,27.141,6686980.8162061
2014-12-22,27.1636,27.31,27.018,27.203,2254523.0372894
2014-12-23,27.1869,27.2641,27.026,27.1869,3342690.3079657
2014-12-29,27.2102,27.3027,26.8949,27.0486,2291151.0869325
2014-12-30,27.433,27.5866,26.9254,27.4789,2539616.0610446
2015-01-02,27.4869,27.5641,27.0871,27.4554,1261999.7494619
2015-01-05,27.4716,27.5102,26.9487,26.9487,1995404.9816286
2015-01-07,27.1258,27.5561,26.9866,27.0486,3192277.6989338
2015-01-08,27.2786,28.1167,27.2786,28.1086,5237655.6793491
2015-01-09,28.1706,28.1858,27.6252,27.7789,1627102.7869491
2015-01-12,27.7411,27.9935,27.4015,27.8022,1474481.9761396
2015-01-13,27.6638,28.5549,27.6638,28.3547,2840844.1267298
2015-01-14,28.1625,28.2783,27.8247,27.9397,2324338.7681529
2015-01-15,28.1399,28.2018,25.4351,26.1188,30028575.039066
2015-01-16,26.1269,26.1269,25.0428,25.3579,18680816.337623
2015-01-19,25.6732,26.0648,25.4272,25.4433,6075892.0581791
2015-01-20,25.6427,25.7891,24.7129,24.7129,7777183.4620568
2015-01-21,24.7821,25.489,24.3977,25.489,6416699.9026854
2015-01-22,25.4738,26.0496,25.4657,25.6274,3816081.0241779
2015-01-23,25.8188,25.9266,25.3579,25.3579,3073824.334548
2015-01-26,25.2663,25.2663,24.5279,24.8971,5295785.0991159
2015-01-27,24.9744,25.4971,24.7435,24.9277,5319178.8583757
2015-01-28,24.9511,26.488,24.9357,26.2113,14165381.895515
2015-01-29,26.1269,26.5419,25.95,26.3568,4249047.7222635
2015-01-30,26.3568,26.5258,26.2571,26.3883,2975851.5443065
2015-02-02,26.5113,26.6416,26.0109,26.3801,2672785.797187
2015-02-03,26.5113,26.5113,25.7038,25.8583,5233070.1792613
2015-02-04,25.9346,26.0882,25.5887,26.0576,5978984.8247639
2015-02-05,26.1188,26.2419,25.781,25.9346,5044229.139858
2015-02-06,25.9418,26.0811,25.5502,25.6732,4159399.206178
2015-02-09,25.6732,25.8043,25.2969,25.5887,3455209.1300743
2015-02-10,25.6813,25.7271,25.3274,25.3579,3157165.3012992
2015-02-11,25.6347,25.6347,24.8971,24.8971,4600087.150344
2015-02-12,25.0428,25.481,24.9744,24.9968,4118278.9082114
2015-02-13,25.0661,25.2582,24.9744,25.1657,2723080.8253995
2015-02-16,25.251,25.6732,25.251,25.5887,3274206.2122958
2015-02-17,25.5116,25.658,25.3659,25.4038,2015056.2367497
2015-02-18,25.5502,25.6274,25.0894,25.0894,2212937.7238585
2015-02-19,25.2051,25.3507,24.8592,25.0821,3994584.7946744
2015-02-20,25.0661,25.2277,24.8432,24.8971,1668796.2724265
2015-02-23,25.0974,25.3041,24.9744,25.2124,2661581.9085508
2015-02-24,25.2743,25.6121,25.0661,25.6121,3362450.9784901
2015-02-25,25.6121,25.7352,25.1657,25.2349,1792674.4027784
2015-02-26,25.0508,25.243,24.9591,25.0508,4586826.7494666
2015-02-27,25.0508,25.0894,24.8513,25.0508,4232528.4830646
2015-03-02,25.0661,25.0974,24.7588,25.0049,2244481.6873143
2015-03-03,25.0428,25.0508,24.4443,24.7435,3869427.2501169
2015-03-04,24.6671,25.6885,24.3671,25.596,10397962.12864
2015-03-05,25.596,26.5032,25.596,26.3955,12883763.21821
2015-03-06,26.496,26.5032,26.0109,26.1188,5905432.8065459
2015-03-09,26.0811,26.3417,25.8728,26.1269,3162366.263031
2015-03-10,26.1108,26.3568,25.8879,25.9876,4187653.2473908
2015-03-11,25.9652,26.303,25.8188,26.2797,4355137.1460658
2015-03-12,26.2957,26.5113,26.0576,26.5113,3827836.9632585
2015-03-13,26.311,26.5572,26.1807,26.319,3855474.2994704
2015-03-16,26.5113,26.7342,26.3955,26.7342,4246808.4365645
2015-03-17,26.7421,26.8796,26.6569,26.78,2493966.214049
2015-03-18,26.7421,27.0341,26.7179,26.7421,3236791.1177625
2015-03-19,26.8715,27.3179,26.8572,27.3179,3810768.160329
2015-03-20,27.2786,27.5866,27.2722,27.4716,7281794.0329781
2015-03-23,27.4716,27.5246,27.01,27.2255,2569278.8255761
2015-03-24,27.0871,27.1636,26.5032,26.78,4807398.2558544
2015-03-25,26.78,26.972,26.0576,26.1647,6079262.7986178
2015-03-26,26.0576,26.1035,25.7425,25.7964,4019690.6563259
2015-03-27,25.8961,26.2652,25.8349,25.8349,3921354.8058823
2015-03-30,25.8879,26.1647,25.781,25.781,2802822.2740504
2015-03-31,25.9194,26.2185,25.8646,26.1269,2937217.9600536
2015-04-01,25.8961,26.0963,25.8583,26.0272,3765424.1791202
2015-04-02,26.0272,26.2113,25.7964,26.1188,5656609.745659
2015-04-07,26.3955,26.4727,26.1341,26.2732,3155489.2562563
2015-04-08,26.2042,26.4727,26.1269,26.2652,2890306.1058482
2015-04-09,26.1727,26.4494,26.0882,26.2797,2889497.9238914
2015-04-10,26.2797,26.4027,26.0496,26.1188,2376781.0736569
2015-04-13,26.1574,26.3417,26.0811,26.3417,1618963.7729648
2015-04-14,26.2498,26.4494,26.1108,26.2265,1898888.1622664
2015-04-15,26.0882,27.2408,26.0882,27.2408,4629317.2266893
2015-04-16,27.2327,27.8326,27.1636,27.7635,6984582.0099401
2015-04-17,27.6638,28.1247,27.6252,27.6638,5695970.6936732
2015-04-20,27.5866,28.0628,27.3179,28.0628,4549310.9430279
2015-04-21,28.1086,28.2316,27.6638,27.8786,2896977.9587416
2015-04-22,27.848,28.0096,27.5641,27.856,1610395.8008648
2015-04-23,28.0096,28.0096,27.5948,27.671,3309575.9847999
2015-04-24,27.6638,27.7635,27.5408,27.61,2032879.7572911
2015-04-27,27.5102,27.9478,27.2786,27.4716,5194211.5474174
2015-04-28,27.4177,27.8166,27.4177,27.8166,3951555.9439328
2015-04-29,27.7789,27.8022,27.5102,27.7556,1790384.1394482
2015-04-30,27.6638,27.8786,27.4949,27.7411,2380136.8938134
2015-05-04,27.7411,28.2711,27.5641,28.1167,4427955.5837384
2015-05-05,28.0475,28.3321,27.6872,28.0249,2540623.1800986
2015-05-06,27.971,28.6241,27.856,28.6241,7390202.3173183
2015-05-07,28.5855,28.8469,28.1625,28.6395,3238396.2914645
2015-05-08,28.6395,29.0391,28.5396,28.97,4486637.0539496
2015-05-11,28.6779,28.8469,28.5469,28.6241,2636463.6133307
2015-05-12,28.6241,28.8928,28.2018,28.8928,2712789.5606961
2015-05-13,28.4086,28.4086,27.203,27.4015,11231723.666142
2015-05-14,27.3944,27.5102,26.8105,27.2786,5360330.2402637
2015-05-15,27.3944,27.5866,26.9408,27.0486,2277521.4090688
2015-05-18,27.1949,27.3944,26.9254,27.203,2013151.4140451
2015-05-19,27.2327,27.4716,26.9335,26.9335,1771471.4383002
2015-05-20,26.9335,27.1636,26.7879,27.0799,3004008.6036846
2015-05-21,27.0486,27.5102,26.972,27.4716,4349530.8499988
2015-05-22,27.4249,27.6252,27.1636,27.3944,4596212.8503782
2015-05-25,26.972,26.972,25.9958,26.1269,5194416.7012987
2015-05-26,25.9958,26.311,25.3579,25.4038,7867614.0496052
2015-05-27,25.4657,25.5727,25.0661,25.3579,11629826.637965
2015-05-28,25.5349,25.6274,25.2277,25.2277,3045837.6150594
2015-05-29,25.3203,25.5887,25.1118,25.1118,4764472.603732
2015-06-01,25.1199,25.481,24.8971,25.4351,3625321.4851445
2015-06-02,25.3579,25.5116,25.1513,25.3579,2213665.0876197
2015-06-03,25.3579,25.3579,24.9889,25.0894,3221689.3053803
2015-06-05,25.1199,25.1576,24.6357,24.8819,2875438.0445552
2015-06-08,24.8738,25.3741,24.7901,24.9662,2148514.4316828
2015-06-09,25.0894,25.3966,24.8513,24.9429,3171232.6407766
2015-06-10,24.8971,25.8646,24.8819,25.7497,4873214.1077097
2015-06-11,25.5887,25.6427,25.3966,25.489,2415695.6565596
2015-06-12,25.5043,25.5582,25.0741,25.1576,2507396.9548156
2015-06-15,25.1576,25.3507,24.8819,24.8971,2466271.6834217
2015-06-16,24.8971,24.9662,24.4364,24.5127,6718820.6985938
2015-06-17,24.5899,24.6276,23.6062,23.9063,7449478.1121071
2015-06-18,23.7904,24.0832,23.6521,23.821,5948255.2600492
2015-06-19,24.129,24.2208,23.7904,23.7904,4751662.2980368
2015-06-22,24.0518,24.5207,24.0518,24.4507,2910643.6939542
2015-06-23,24.5512,24.7049,24.2208,24.2899,1935306.0846007
2015-06-24,24.3825,24.6276,24.0439,24.5899,3424768.0241505
2015-06-25,24.5127,25.0201,24.421,24.774,4168981.7574729
2015-06-26,24.7282,24.8738,24.0751,24.2055,4454313.5057446
2015-06-29,23.0529,23.9601,22.2839,23.6288,4252754.1690535
2015-06-30,23.5524,24.1056,23.4374,23.9135,3858508.0902009
2015-07-01,23.952,24.3977,23.591,23.6216,2890032.5673398
2015-07-02,23.6288,23.7833,23.0224,23.2451,7552491.4710458
2015-07-03,23.3063,23.4599,22.9298,23.0529,1741494.104484
2015-07-06,22.9371,23.4518,22.7843,23.2065,2232623.7929714
2015-07-07,23.414,23.4913,22.5148,22.7682,4225910.0945162
2015-07-08,22.699,23.0304,22.2921,22.9765,4936783.2137249
2015-07-09,22.9765,23.3296,22.7304,23.3223,3113925.079892
2015-07-10,23.4599,23.9753,23.4453,23.8371,4392109.6055582
2015-07-13,23.8371,24.1056,23.3296,23.6979,2292571.0004629
2015-07-14,23.6907,23.7446,23.1301,23.5371,1541483.9904362
2015-07-15,23.6521,23.829,23.3223,23.829,1629155.5691196
2015-07-16,23.9135,24.1902,23.7294,24.0672,2983971.907938
2015-07-17,24.0672,24.1443,23.5982,23.7446,1480921.3213007
2015-07-20,23.591,23.6682,22.9532,22.9765,1659987.0890964
2015-07-21,23.0529,23.2371,22.5076,23.0835,1960375.8889034
2015-07-22,23.0375,23.0602,22.1385,22.1385,3904013.7078011
2015-07-23,22.2839,22.638,21.9695,22.638,3264841.2484508
2015-07-24,22.5381,22.699,22.0315,22.0315,3965774.9729466
2015-07-27,21.9695,22.0774,21.6003,21.8771,3056991.7694213
2015-07-28,21.9004,22.3306,21.7693,22.2839,4433008.5860042
2015-07-29,22.3379,23.3063,22.2462,22.2615,6419140.6121952
2015-07-30,22.3612,22.5687,21.8771,22.2004,2720161.4234998
2015-07-31,22.1923,22.6451,22.0998,22.4529,2880578.0818011
2015-08-03,22.3918,22.8994,22.3073,22.8221,1619484.7394877
2015-08-04,22.8149,22.9612,22.4465,22.4465,2071439.9834896
2015-08-05,22.5076,22.8912,22.5076,22.8912,1570394.5240695
2015-08-06,22.0926,22.1313,20.3096,21.2159,14703350.080153
2015-08-07,21.2851,21.5473,20.747,20.747,2636365.388139
2015-08-10,20.9015,21.7854,20.9015,21.6696,2915261.5213202
2015-08-11,21.5932,22.0154,21.3776,21.5851,3671196.3797312
2015-08-12,21.5087,21.5312,21.1476,21.5006,1940857.6729661
2015-08-13,21.5626,22.2462,21.5626,22.0926,5313593.6993752
2015-08-14,22.054,22.1465,21.4396,21.4773,3064201.9958336
2015-08-17,21.4773,21.746,21.0938,21.4396,1572124.0334572
2015-08-18,21.4396,21.7395,21.2851,21.2932,2087070.2225358
2015-08-19,21.6696,22.2149,21.3012,22.0154,6346149.3479195
2015-08-20,21.9004,22.2076,21.6696,22.0926,3783777.3696827
2015-08-21,21.6309,22.4465,21.5699,21.9921,3681372.0122469
2015-08-24,21.2851,21.746,20.332,20.9015,5519605.4969703
2015-08-25,20.9015,21.7926,20.8629,21.2707,4553298.3884675
2015-08-26,21.1702,21.7081,21.1702,21.6236,2916772.1999012
2015-08-27,21.6309,22.2462,21.6309,22.169,4848557.0978835
2015-08-28,22.2767,22.7449,22.054,22.6846,5755670.4731501
2015-08-31,22.6533,22.8535,22.3998,22.8535,4172245.5692219
2015-09-01,22.6074,22.7151,22.054,22.1313,2807395.3405695
2015-09-02,22.2076,22.3918,22.0926,22.0926,2519220.0351664
2015-09-03,22.2543,23.0304,22.2382,22.9837,4547343.9524805
2015-09-04,22.9371,23.0529,22.4762,22.5993,4956055.2450045
2015-09-07,22.6918,22.8069,22.3532,22.4151,1962346.6095213
2015-09-08,22.3845,22.592,21.9777,22.3235,3223454.8721169
2015-09-09,22.576,22.6693,22.0154,22.0154,2827938.0825567
2015-09-10,21.9849,22.699,21.9544,22.699,4810398.4759497
2015-09-11,22.7071,23.5138,22.592,23.0987,4263101.3848153
2015-09-14,22.6074,22.8912,22.1546,22.699,4235997.448695
2015-09-15,22.7843,23.1679,22.7223,22.8221,3215746.0596051
2015-09-16,22.9765,23.1912,22.8382,23.0915,1927366.0077135
2015-09-17,22.9073,23.468,22.8912,23.4374,2886595.9289878
2015-09-18,23.3449,23.6682,22.9073,23.176,7521019.6222877
2015-09-21,23.0224,23.3223,22.8994,23.0224,2210785.4731394
2015-09-22,23.0529,23.2757,22.3692,22.4995,2193599.7946654
2015-09-23,22.4232,23.0987,22.2229,22.4232,1984907.3196871
2015-09-24,22.469,22.8221,21.9084,22.1313,3475862.5308218
2015-09-25,22.3154,22.6451,22.2004,22.3235,1330781.0074205
2015-09-28,22.3154,22.4762,21.7926,21.9463,1974524.0465764
2015-09-29,21.7081,22.2004,21.4476,22.0082,2981691.5914627
2015-09-30,22.2839,22.7384,21.9157,22.6153,3221931.7599674
2015-10-01,22.7449,22.7449,22.0998,22.4843,3679669.85671
2015-10-02,22.5076,22.5462,22.1385,22.3459,4378205.1458291
2015-10-05,22.3998,23.2684,22.3918,22.9765,4037072.7851833
2015-10-06,22.9765,23.406,22.8994,23.0835,3542047.6596636
2015-10-07,23.2371,23.6216,23.176,23.5138,3764046.5397229
2015-10-08,23.4986,24.2441,23.406,24.0518,6709284.1515025
2015-10-09,24.059,24.2593,24.0213,24.0518,5655121.4475015
2015-10-12,24.0366,24.0904,23.7374,23.8982,2642496.3807997
2015-10-13,23.8605,23.9826,23.3762,23.8057,2426275.3800537
2015-10-14,23.5685,24.1523,23.3916,23.8605,3010732.6775658
2015-10-15,23.9368,24.1056,23.591,23.6216,2799450.2902548
2015-10-16,23.767,23.9368,23.0529,23.176,3613432.5068802
2015-10-19,23.0835,23.4832,22.761,22.9765,3416476.0772728
2015-10-20,22.8069,23.2757,22.8069,23.1679,4702324.654604
2015-10-21,23.2757,23.7833,23.0835,23.6682,4540001.9302414
2015-10-22,23.6521,23.8901,23.1679,23.283,4430449.757593
2015-10-23,23.291,23.706,22.884,23.1301,4777756.6283894
2015-10-26,22.6613,22.9991,22.2615,22.6451,9266337.0491061
2015-10-27,22.5614,23.0375,22.2839,22.9765,7069294.3993043
